juego,Action,Casual,Indie,Simulation,Strategy,FreetoPlay,RPG,Sports,Adventure,Racing,EarlyAccess,MassivelyMultiplayer,AnimationModeling,WebPublishing,Education,SoftwareTraining,Utilities,DesignIllustration,AudioProduction,VideoProduction,PhotoEditing
29120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41800,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41802,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38070,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45700,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46410,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17570,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36310,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36320,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44100,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41050,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48700,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49900,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45730,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43500,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40930,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23150,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50920,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19080,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49800,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901478,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33660,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34270,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34010,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18508,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24780,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33670,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40420,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34920,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39680,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47540,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46770,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65700,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57300,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70110,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63910,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41060,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70900,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9940,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50620,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2840,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29700,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2850,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61510,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70210,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61520,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46450,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45750,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57800,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22380,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18040,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35460,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33570,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63700,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46362,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72400,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33950,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38923,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15740,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38924,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15750,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33390,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51060,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63200,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60340,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71163,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57700,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63660,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9930,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41814,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57650,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40407,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63710,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80200,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39120,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91200,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91600,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72905,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22450,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42140,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73031,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9992,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102700,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9880,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91810,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49604,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98210,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73035,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901679,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
